arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692100000,1428692100000,4/10/2015,11:55:00:000,Fri Apr 10 11:55:00 MST 2015,12.06,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692160000,1428692160000,4/10/2015,11:56:00:000,Fri Apr 10 11:56:00 MST 2015,11.89,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692220000,1428692220000,4/10/2015,11:57:00:000,Fri Apr 10 11:57:00 MST 2015,11.87,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692280000,1428692280000,4/10/2015,11:58:00:000,Fri Apr 10 11:58:00 MST 2015,12.08,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692340000,1428692340000,4/10/2015,11:59:00:000,Fri Apr 10 11:59:00 MST 2015,12.32,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692400000,1428692400000,4/10/2015,12:00:00:000,Fri Apr 10 12:00:00 MST 2015,12.34,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692460000,1428692460000,4/10/2015,12:01:00:000,Fri Apr 10 12:01:00 MST 2015,12.11,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692520000,1428692520000,4/10/2015,12:02:00:000,Fri Apr 10 12:02:00 MST 2015,11.89,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692580000,1428692580000,4/10/2015,12:03:00:000,Fri Apr 10 12:03:00 MST 2015,12.32,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692640000,1428692640000,4/10/2015,12:04:00:000,Fri Apr 10 12:04:00 MST 2015,12.56,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692700000,1428692700000,4/10/2015,12:05:00:000,Fri Apr 10 12:05:00 MST 2015,13.03,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692760000,1428692760000,4/10/2015,12:06:00:000,Fri Apr 10 12:06:00 MST 2015,12.91,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692820000,1428692820000,4/10/2015,12:07:00:000,Fri Apr 10 12:07:00 MST 2015,13.01,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692880000,1428692880000,4/10/2015,12:08:00:000,Fri Apr 10 12:08:00 MST 2015,13.15,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692940000,1428692940000,4/10/2015,12:09:00:000,Fri Apr 10 12:09:00 MST 2015,12.96,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693000000,1428693000000,4/10/2015,12:10:00:000,Fri Apr 10 12:10:00 MST 2015,12.75,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693060000,1428693060000,4/10/2015,12:11:00:000,Fri Apr 10 12:11:00 MST 2015,12.87,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693120000,1428693120000,4/10/2015,12:12:00:000,Fri Apr 10 12:12:00 MST 2015,12.94,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693180000,1428693180000,4/10/2015,12:13:00:000,Fri Apr 10 12:13:00 MST 2015,12.91,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693240000,1428693240000,4/10/2015,12:14:00:000,Fri Apr 10 12:14:00 MST 2015,12.96,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693300000,1428693300000,4/10/2015,12:15:00:000,Fri Apr 10 12:15:00 MST 2015,12.82,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693360000,1428693360000,4/10/2015,12:16:00:000,Fri Apr 10 12:16:00 MST 2015,13.25,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428693420000,1428693420000,4/10/2015,12:17:00:000,Fri Apr 10 12:17:00 MST 2015,13.55,Float32
